idade,profissao,educacao,meio_contato,mes,dia_da_semana,duracao,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,euribor3m,numero_empregados,resultado
35,1,1,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
35,1,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
31,4,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
37,1,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
56,3,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
35,1,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
26,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
46,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
26,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
24,11,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
38,8,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
24,3,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
37,2,6,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
57,3,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
48,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
24,3,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
54,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
38,3,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
25,3,3,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
55,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
41,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
37,3,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
41,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
49,2,6,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
41,6,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
23,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
36,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
26,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,3,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
38,0,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
59,5,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
32,3,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
44,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
30,2,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
27,7,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,7,6,0,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
27,7,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
27,7,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
32,3,0,0,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
40,6,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
31,8,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
39,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
39,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
23,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
56,2,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
29,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
35,1,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
30,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
30,6,1,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
32,3,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
35,1,3,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
34,1,1,0,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
29,4,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
49,2,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
26,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
46,4,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,2,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
32,2,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
49,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
50,3,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
36,1,4,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
45,1,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
26,3,2,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,1
31,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
35,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
26,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
40,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
46,8,6,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
55,10,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
25,3,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
53,4,4,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
35,1,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
49,2,1,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
22,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
48,10,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
56,5,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
39,3,0,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,8,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,8,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
45,10,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,3,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
37,2,6,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
33,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
49,2,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
27,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
36,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
42,10,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
36,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
34,1,1,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
27,3,2,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,1
57,6,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
57,6,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
49,7,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
51,10,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
44,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
41,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
52,5,4,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
45,10,4,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
33,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
48,3,0,0,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
36,2,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,8,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
29,3,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
48,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
45,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
49,7,0,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
28,2,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
40,3,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
50,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
46,7,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
44,4,1,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,2,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
53,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
39,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
33,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
35,3,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
31,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
51,0,3,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
38,0,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
48,4,4,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
41,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
37,11,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
40,6,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
42,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
41,3,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
33,4,4,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
26,1,1,0,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
26,3,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
24,2,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
43,1,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
49,1,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
49,2,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
51,0,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
40,3,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
43,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
43,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
27,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
38,3,2,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
23,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
25,1,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
33,3,2,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
36,2,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
29,6,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
54,5,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
53,6,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
41,6,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
48,0,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
30,2,1,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
50,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
27,4,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
24,3,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
37,3,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
32,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
60,0,7,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,4,4,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
49,2,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
43,1,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
33,1,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
37,1,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
28,4,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
48,10,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
38,8,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,6,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,1
27,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
34,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
34,3,6,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
38,3,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
44,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
58,5,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
54,4,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
56,5,0,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
23,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
41,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
57,6,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
47,3,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
28,3,3,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
33,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
41,1,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
51,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
48,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
29,8,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
24,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
33,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
20,1,1,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
24,3,6,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
38,3,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
40,6,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
44,2,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
36,6,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
34,3,2,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,2,3,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
47,3,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
27,3,2,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
46,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
51,0,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
43,2,6,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
38,3,2,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
41,1,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
24,2,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
26,2,6,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
25,1,1,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
37,8,4,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
26,3,3,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
35,1,1,0,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
36,3,2,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
55,2,6,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
53,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
23,6,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
38,4,1,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
41,3,6,0,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
51,3,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,1,6,0,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
22,1,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
20,11,1,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
57,4,4,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
52,10,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
35,0,0,1,7,2,3,0,0,0,93.92,-42.7,4.96,5228,0
35,0,0,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,0,7,2,6,0,0,0,93.92,-42.7,4.96,5228,1
28,3,3,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
50,10,6,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,0
48,4,4,1,7,2,4,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
32,3,3,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
35,1,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
29,3,3,1,7,2,6,0,0,0,93.92,-42.7,4.96,5228,0
53,2,6,1,7,2,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,6,1,7,2,7,0,0,0,93.92,-42.7,4.96,5228,1
31,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
30,6,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
27,3,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
59,4,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
34,3,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
30,6,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
24,1,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
24,2,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,2,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
44,3,0,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
21,1,3,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
25,3,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
30,3,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
39,1,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
59,5,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
36,10,6,1,7,3,3,0,0,0,93.92,-42.7,4.96,5228,0
36,10,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
32,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
21,3,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
26,1,1,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
26,1,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
28,3,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
32,3,2,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
42,0,0,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
49,3,3,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
35,2,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
41,3,2,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
43,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
27,3,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
30,6,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
48,1,3,1,7,3,3,0,0,0,93.92,-42.7,4.96,5228,0
56,0,0,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
31,4,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
59,3,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
32,1,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
58,10,6,0,7,3,3,0,0,0,93.92,-42.7,4.96,5228,0
58,10,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
58,10,6,0,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
32,8,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
45,5,0,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
31,2,1,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,1
31,3,1,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,1
24,1,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
24,1,3,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
38,3,2,0,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
59,5,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
23,2,4,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
38,6,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
34,2,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
33,3,0,0,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
56,3,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
28,2,1,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
26,2,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
40,1,0,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
30,4,3,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
33,2,6,0,7,3,3,0,0,0,93.92,-42.7,4.96,5228,0
30,1,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,0,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,0,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
31,3,0,0,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
24,4,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
38,3,2,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
49,4,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
30,2,1,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
35,2,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
39,2,2,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
55,5,0,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,0
39,2,2,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
32,3,2,0,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
40,10,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
50,2,2,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
31,3,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
55,5,0,1,7,3,6,0,0,0,93.92,-42.7,4.96,5228,1
24,1,3,0,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
48,4,4,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
36,3,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
53,6,6,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
36,3,1,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
32,4,1,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
39,2,2,1,7,3,7,0,0,0,93.92,-42.7,4.96,5228,1
42,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
21,3,3,1,7,3,5,0,0,0,93.92,-42.7,4.96,5228,0
40,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
51,3,0,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
26,3,6,0,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
59,4,3,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
26,2,1,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
25,2,6,1,7,3,4,0,0,0,93.92,-42.7,4.96,5228,0
